core_diameter_mm,shell_thickness_mm,energy_density_wh_per_l,reserve_fraction,round_trip_efficiency,active_duty_cycle,load_power_mw,storage_volume_l,usable_energy_wh,required_energy_wh,margin_wh,status
20,0.5,25,0.4,0.75,0.1,10,0.0006602580560294549,0.0074279031303313686,0.0006,0.006827903130331369,PASS
20,0.5,25,0.4,0.75,0.25,10,0.0006602580560294549,0.0074279031303313686,0.0015,0.005927903130331369,PASS
20,0.5,25,0.4,0.75,0.5,10,0.0006602580560294549,0.0074279031303313686,0.003,0.0044279031303313685,PASS
20,0.5,25,0.4,0.9,0.1,10,0.0006602580560294549,0.008913483756397642,0.0006,0.008313483756397642,PASS
20,0.5,25,0.4,0.9,0.25,10,0.0006602580560294549,0.008913483756397642,0.0015,0.007413483756397643,PASS
20,0.5,25,0.4,0.9,0.5,10,0.0006602580560294549,0.008913483756397642,0.003,0.005913483756397642,PASS
20,0.5,50,0.1,0.6,0.1,10,0.0006602580560294549,0.01782696751279528,0.0006,0.01722696751279528,PASS
20,0.5,50,0.1,0.6,0.25,10,0.0006602580560294549,0.01782696751279528,0.0015,0.01632696751279528,PASS
20,0.5,50,0.1,0.6,0.5,10,0.0006602580560294549,0.01782696751279528,0.003,0.014826967512795282,PASS
20,0.5,50,0.1,0.75,0.1,10,0.0006602580560294549,0.022283709390994104,0.0006,0.021683709390994104,PASS
20,0.5,50,0.1,0.75,0.25,10,0.0006602580560294549,0.022283709390994104,0.0015,0.020783709390994103,PASS
20,0.5,50,0.1,0.75,0.5,10,0.0006602580560294549,0.022283709390994104,0.003,0.019283709390994105,PASS
20,0.5,50,0.1,0.9,0.1,10,0.0006602580560294549,0.026740451269192923,0.0006,0.026140451269192923,PASS
20,0.5,50,0.1,0.9,0.25,10,0.0006602580560294549,0.026740451269192923,0.0015,0.025240451269192922,PASS
20,0.5,50,0.1,0.9,0.5,10,0.0006602580560294549,0.026740451269192923,0.003,0.023740451269192924,PASS
20,0.5,50,0.2,0.6,0.1,10,0.0006602580560294549,0.015846193344706917,0.0006,0.015246193344706917,PASS
20,0.5,50,0.2,0.6,0.25,10,0.0006602580560294549,0.015846193344706917,0.0015,0.014346193344706918,PASS
20,0.5,50,0.2,0.6,0.5,10,0.0006602580560294549,0.015846193344706917,0.003,0.012846193344706918,PASS
20,0.5,50,0.2,0.75,0.1,10,0.0006602580560294549,0.01980774168088365,0.0006,0.01920774168088365,PASS
20,0.5,50,0.2,0.75,0.25,10,0.0006602580560294549,0.01980774168088365,0.0015,0.018307741680883647,PASS
20,0.5,50,0.2,0.75,0.5,10,0.0006602580560294549,0.01980774168088365,0.003,0.01680774168088365,PASS
20,0.5,50,0.2,0.9,0.1,10,0.0006602580560294549,0.02376929001706038,0.0006,0.02316929001706038,PASS
20,0.5,50,0.2,0.9,0.25,10,0.0006602580560294549,0.02376929001706038,0.0015,0.022269290017060378,PASS
20,0.5,50,0.2,0.9,0.5,10,0.0006602580560294549,0.02376929001706038,0.003,0.02076929001706038,PASS
20,0.5,50,0.3,0.6,0.1,10,0.0006602580560294549,0.013865419176618552,0.0006,0.013265419176618552,PASS
20,0.5,50,0.3,0.6,0.25,10,0.0006602580560294549,0.013865419176618552,0.0015,0.012365419176618552,PASS
20,0.5,50,0.3,0.6,0.5,10,0.0006602580560294549,0.013865419176618552,0.003,0.01086541917661855,PASS
20,0.5,50,0.3,0.75,0.1,10,0.0006602580560294549,0.01733177397077319,0.0006,0.01673177397077319,PASS
20,0.5,50,0.3,0.75,0.25,10,0.0006602580560294549,0.01733177397077319,0.0015,0.015831773970773188,PASS
20,0.5,50,0.3,0.75,0.5,10,0.0006602580560294549,0.01733177397077319,0.003,0.01433177397077319,PASS
20,0.5,50,0.3,0.9,0.1,10,0.0006602580560294549,0.02079812876492783,0.0006,0.02019812876492783,PASS
20,0.5,50,0.3,0.9,0.25,10,0.0006602580560294549,0.02079812876492783,0.0015,0.019298128764927827,PASS
20,0.5,50,0.3,0.9,0.5,10,0.0006602580560294549,0.02079812876492783,0.003,0.01779812876492783,PASS
20,0.5,50,0.4,0.6,0.1,10,0.0006602580560294549,0.011884645008530188,0.0006,0.011284645008530188,PASS
20,0.5,50,0.4,0.6,0.25,10,0.0006602580560294549,0.011884645008530188,0.0015,0.010384645008530188,PASS
20,0.5,50,0.4,0.6,0.5,10,0.0006602580560294549,0.011884645008530188,0.003,0.008884645008530187,PASS
20,0.5,50,0.4,0.75,0.1,10,0.0006602580560294549,0.014855806260662737,0.0006,0.014255806260662737,PASS
20,0.5,50,0.4,0.75,0.25,10,0.0006602580560294549,0.014855806260662737,0.0015,0.013355806260662738,PASS
20,0.5,50,0.4,0.75,0.5,10,0.0006602580560294549,0.014855806260662737,0.003,0.011855806260662738,PASS
20,0.5,50,0.4,0.9,0.1,10,0.0006602580560294549,0.017826967512795285,0.0006,0.017226967512795285,PASS
20,0.5,50,0.4,0.9,0.25,10,0.0006602580560294549,0.017826967512795285,0.0015,0.016326967512795283,PASS
20,0.5,50,0.4,0.9,0.5,10,0.0006602580560294549,0.017826967512795285,0.003,0.014826967512795285,PASS
20,0.5,100,0.1,0.6,0.1,10,0.0006602580560294549,0.03565393502559056,0.0006,0.03505393502559056,PASS
20,0.5,100,0.1,0.6,0.25,10,0.0006602580560294549,0.03565393502559056,0.0015,0.03415393502559056,PASS
20,0.5,100,0.1,0.6,0.5,10,0.0006602580560294549,0.03565393502559056,0.003,0.03265393502559056,PASS
20,0.5,100,0.1,0.75,0.1,10,0.0006602580560294549,0.04456741878198821,0.0006,0.043967418781988205,PASS
20,0.5,100,0.1,0.75,0.25,10,0.0006602580560294549,0.04456741878198821,0.0015,0.043067418781988206,PASS
20,0.5,100,0.1,0.75,0.5,10,0.0006602580560294549,0.04456741878198821,0.003,0.041567418781988205,PASS
20,0.5,100,0.1,0.9,0.1,10,0.0006602580560294549,0.05348090253838585,0.0006,0.05288090253838584,PASS
20,0.5,100,0.1,0.9,0.25,10,0.0006602580560294549,0.05348090253838585,0.0015,0.051980902538385845,PASS
20,0.5,100,0.1,0.9,0.5,10,0.0006602580560294549,0.05348090253838585,0.003,0.050480902538385844,PASS
20,0.5,100,0.2,0.6,0.1,10,0.0006602580560294549,0.031692386689413835,0.0006,0.031092386689413835,PASS
20,0.5,100,0.2,0.6,0.25,10,0.0006602580560294549,0.031692386689413835,0.0015,0.030192386689413833,PASS
20,0.5,100,0.2,0.6,0.5,10,0.0006602580560294549,0.031692386689413835,0.003,0.028692386689413835,PASS
20,0.5,100,0.2,0.75,0.1,10,0.0006602580560294549,0.0396154833617673,0.0006,0.03901548336176729,PASS
20,0.5,100,0.2,0.75,0.25,10,0.0006602580560294549,0.0396154833617673,0.0015,0.038115483361767295,PASS
20,0.5,100,0.2,0.75,0.5,10,0.0006602580560294549,0.0396154833617673,0.003,0.036615483361767294,PASS
20,0.5,100,0.2,0.9,0.1,10,0.0006602580560294549,0.04753858003412076,0.0006,0.046938580034120755,PASS
20,0.5,100,0.2,0.9,0.25,10,0.0006602580560294549,0.04753858003412076,0.0015,0.04603858003412076,PASS
20,0.5,100,0.2,0.9,0.5,10,0.0006602580560294549,0.04753858003412076,0.003,0.044538580034120756,PASS
20,0.5,100,0.3,0.6,0.1,10,0.0006602580560294549,0.027730838353237103,0.0006,0.027130838353237104,PASS
20,0.5,100,0.3,0.6,0.25,10,0.0006602580560294549,0.027730838353237103,0.0015,0.026230838353237102,PASS
20,0.5,100,0.3,0.6,0.5,10,0.0006602580560294549,0.027730838353237103,0.003,0.024730838353237104,PASS
20,0.5,100,0.3,0.75,0.1,10,0.0006602580560294549,0.03466354794154638,0.0006,0.034063547941546375,PASS
20,0.5,100,0.3,0.75,0.25,10,0.0006602580560294549,0.03466354794154638,0.0015,0.03316354794154638,PASS
20,0.5,100,0.3,0.75,0.5,10,0.0006602580560294549,0.03466354794154638,0.003,0.031663547941546376,PASS
20,0.5,100,0.3,0.9,0.1,10,0.0006602580560294549,0.04159625752985566,0.0006,0.040996257529855654,PASS
20,0.5,100,0.3,0.9,0.25,10,0.0006602580560294549,0.04159625752985566,0.0015,0.040096257529855656,PASS
20,0.5,100,0.3,0.9,0.5,10,0.0006602580560294549,0.04159625752985566,0.003,0.038596257529855654,PASS
20,0.5,100,0.4,0.6,0.1,10,0.0006602580560294549,0.023769290017060376,0.0006,0.023169290017060376,PASS
20,0.5,100,0.4,0.6,0.25,10,0.0006602580560294549,0.023769290017060376,0.0015,0.022269290017060375,PASS
20,0.5,100,0.4,0.6,0.5,10,0.0006602580560294549,0.023769290017060376,0.003,0.020769290017060377,PASS
20,0.5,100,0.4,0.75,0.1,10,0.0006602580560294549,0.029711612521325474,0.0006,0.029111612521325474,PASS
20,0.5,100,0.4,0.75,0.25,10,0.0006602580560294549,0.029711612521325474,0.0015,0.028211612521325473,PASS
20,0.5,100,0.4,0.75,0.5,10,0.0006602580560294549,0.029711612521325474,0.003,0.026711612521325475,PASS
20,0.5,100,0.4,0.9,0.1,10,0.0006602580560294549,0.03565393502559057,0.0006,0.035053935025590566,PASS
20,0.5,100,0.4,0.9,0.25,10,0.0006602580560294549,0.03565393502559057,0.0015,0.03415393502559057,PASS
20,0.5,100,0.4,0.9,0.5,10,0.0006602580560294549,0.03565393502559057,0.003,0.032653935025590566,PASS
20,0.5,200,0.1,0.6,0.1,10,0.0006602580560294549,0.07130787005118112,0.0006,0.07070787005118112,PASS
20,0.5,200,0.1,0.6,0.25,10,0.0006602580560294549,0.07130787005118112,0.0015,0.06980787005118112,PASS
20,0.5,200,0.1,0.6,0.5,10,0.0006602580560294549,0.07130787005118112,0.003,0.06830787005118112,PASS
20,0.5,200,0.1,0.75,0.1,10,0.0006602580560294549,0.08913483756397642,0.0006,0.08853483756397641,PASS
20,0.5,200,0.1,0.75,0.25,10,0.0006602580560294549,0.08913483756397642,0.0015,0.08763483756397641,PASS
20,0.5,200,0.1,0.75,0.5,10,0.0006602580560294549,0.08913483756397642,0.003,0.08613483756397641,PASS
20,0.5,200,0.1,0.9,0.1,10,0.0006602580560294549,0.1069618050767717,0.0006,0.10636180507677169,PASS
20,0.5,200,0.1,0.9,0.25,10,0.0006602580560294549,0.1069618050767717,0.0015,0.10546180507677169,PASS
20,0.5,200,0.1,0.9,0.5,10,0.0006602580560294549,0.1069618050767717,0.003,0.10396180507677169,PASS
20,0.5,200,0.2,0.6,0.1,10,0.0006602580560294549,0.06338477337882767,0.0006,0.06278477337882767,PASS
20,0.5,200,0.2,0.6,0.25,10,0.0006602580560294549,0.06338477337882767,0.0015,0.06188477337882767,PASS
20,0.5,200,0.2,0.6,0.5,10,0.0006602580560294549,0.06338477337882767,0.003,0.060384773378827666,PASS
20,0.5,200,0.2,0.75,0.1,10,0.0006602580560294549,0.0792309667235346,0.0006,0.07863096672353459,PASS
20,0.5,200,0.2,0.75,0.25,10,0.0006602580560294549,0.0792309667235346,0.0015,0.07773096672353459,PASS
20,0.5,200,0.2,0.75,0.5,10,0.0006602580560294549,0.0792309667235346,0.003,0.07623096672353459,PASS
20,0.5,200,0.2,0.9,0.1,10,0.0006602580560294549,0.09507716006824152,0.0006,0.09447716006824151,PASS
20,0.5,200,0.2,0.9,0.25,10,0.0006602580560294549,0.09507716006824152,0.0015,0.09357716006824152,PASS
20,0.5,200,0.2,0.9,0.5,10,0.0006602580560294549,0.09507716006824152,0.003,0.09207716006824151,PASS
20,0.5,200,0.3,0.6,0.1,10,0.0006602580560294549,0.05546167670647421,0.0006,0.054861676706474204,PASS
20,0.5,200,0.3,0.6,0.25,10,0.0006602580560294549,0.05546167670647421,0.0015,0.053961676706474206,PASS
20,0.5,200,0.3,0.6,0.5,10,0.0006602580560294549,0.05546167670647421,0.003,0.052461676706474204,PASS
20,0.5,200,0.3,0.75,0.1,10,0.0006602580560294549,0.06932709588309276,0.0006,0.06872709588309275,PASS
20,0.5,200,0.3,0.75,0.25,10,0.0006602580560294549,0.06932709588309276,0.0015,0.06782709588309276,PASS
20,0.5,200,0.3,0.75,0.5,10,0.0006602580560294549,0.06932709588309276,0.003,0.06632709588309275,PASS
20,0.5,200,0.3,0.9,0.1,10,0.0006602580560294549,0.08319251505971131,0.0006,0.08259251505971131,PASS
20,0.5,200,0.3,0.9,0.25,10,0.0006602580560294549,0.08319251505971131,0.0015,0.08169251505971131,PASS
20,0.5,200,0.3,0.9,0.5,10,0.0006602580560294549,0.08319251505971131,0.003,0.08019251505971131,PASS
20,0.5,200,0.4,0.6,0.1,10,0.0006602580560294549,0.04753858003412075,0.0006,0.04693858003412075,PASS
20,0.5,200,0.4,0.6,0.25,10,0.0006602580560294549,0.04753858003412075,0.0015,0.04603858003412075,PASS
20,0.5,200,0.4,0.6,0.5,10,0.0006602580560294549,0.04753858003412075,0.003,0.04453858003412075,PASS
20,0.5,200,0.4,0.75,0.1,10,0.0006602580560294549,0.05942322504265095,0.0006,0.058823225042650945,PASS
20,0.5,200,0.4,0.75,0.25,10,0.0006602580560294549,0.05942322504265095,0.0015,0.05792322504265095,PASS
20,0.5,200,0.4,0.75,0.5,10,0.0006602580560294549,0.05942322504265095,0.003,0.056423225042650946,PASS
20,0.5,200,0.4,0.9,0.1,10,0.0006602580560294549,0.07130787005118114,0.0006,0.07070787005118113,PASS
20,0.5,200,0.4,0.9,0.25,10,0.0006602580560294549,0.07130787005118114,0.0015,0.06980787005118114,PASS
20,0.5,200,0.4,0.9,0.5,10,0.0006602580560294549,0.07130787005118114,0.003,0.06830787005118114,PASS
20,1.0,25,0.1,0.6,0.1,10,0.0013864895577842939,0.018717609030087966,0.0006,0.018117609030087967,PASS
20,1.0,25,0.1,0.6,0.25,10,0.0013864895577842939,0.018717609030087966,0.0015,0.017217609030087965,PASS
20,1.0,25,0.1,0.6,0.5,10,0.0013864895577842939,0.018717609030087966,0.003,0.015717609030087967,PASS
20,1.0,25,0.1,0.75,0.1,10,0.0013864895577842939,0.02339701128760996,0.0006,0.02279701128760996,PASS
20,1.0,25,0.1,0.75,0.25,10,0.0013864895577842939,0.02339701128760996,0.0015,0.021897011287609958,PASS
20,1.0,25,0.1,0.75,0.5,10,0.0013864895577842939,0.02339701128760996,0.003,0.02039701128760996,PASS
20,1.0,25,0.1,0.9,0.1,10,0.0013864895577842939,0.02807641354513195,0.0006,0.02747641354513195,PASS
20,1.0,25,0.1,0.9,0.25,10,0.0013864895577842939,0.02807641354513195,0.0015,0.02657641354513195,PASS
20,1.0,25,0.1,0.9,0.5,10,0.0013864895577842939,0.02807641354513195,0.003,0.025076413545131952,PASS
20,1.0,25,0.2,0.6,0.1,10,0.0013864895577842939,0.016637874693411527,0.0006,0.016037874693411527,PASS
20,1.0,25,0.2,0.6,0.25,10,0.0013864895577842939,0.016637874693411527,0.0015,0.015137874693411527,PASS
20,1.0,25,0.2,0.6,0.5,10,0.0013864895577842939,0.016637874693411527,0.003,0.013637874693411527,PASS
20,1.0,25,0.2,0.75,0.1,10,0.0013864895577842939,0.02079734336676441,0.0006,0.02019734336676441,PASS
20,1.0,25,0.2,0.75,0.25,10,0.0013864895577842939,0.02079734336676441,0.0015,0.01929734336676441,PASS
20,1.0,25,0.2,0.75,0.5,10,0.0013864895577842939,0.02079734336676441,0.003,0.01779734336676441,PASS
20,1.0,25,0.2,0.9,0.1,10,0.0013864895577842939,0.024956812040117293,0.0006,0.024356812040117293,PASS
20,1.0,25,0.2,0.9,0.25,10,0.0013864895577842939,0.024956812040117293,0.0015,0.023456812040117292,PASS
20,1.0,25,0.2,0.9,0.5,10,0.0013864895577842939,0.024956812040117293,0.003,0.021956812040117294,PASS
20,1.0,25,0.3,0.6,0.1,10,0.0013864895577842939,0.014558140356735085,0.0006,0.013958140356735085,PASS
20,1.0,25,0.3,0.6,0.25,10,0.0013864895577842939,0.014558140356735085,0.0015,0.013058140356735085,PASS
20,1.0,25,0.3,0.6,0.5,10,0.0013864895577842939,0.014558140356735085,0.003,0.011558140356735084,PASS
20,1.0,25,0.3,0.75,0.1,10,0.0013864895577842939,0.018197675445918857,0.0006,0.017597675445918858,PASS
20,1.0,25,0.3,0.75,0.25,10,0.0013864895577842939,0.018197675445918857,0.0015,0.016697675445918856,PASS
20,1.0,25,0.3,0.75,0.5,10,0.0013864895577842939,0.018197675445918857,0.003,0.015197675445918858,PASS
20,1.0,25,0.3,0.9,0.1,10,0.0013864895577842939,0.021837210535102628,0.0006,0.02123721053510263,PASS
20,1.0,25,0.3,0.9,0.25,10,0.0013864895577842939,0.021837210535102628,0.0015,0.020337210535102627,PASS
20,1.0,25,0.3,0.9,0.5,10,0.0013864895577842939,0.021837210535102628,0.003,0.01883721053510263,PASS
20,1.0,25,0.4,0.6,0.1,10,0.0013864895577842939,0.012478406020058645,0.0006,0.011878406020058645,PASS
20,1.0,25,0.4,0.6,0.25,10,0.0013864895577842939,0.012478406020058645,0.0015,0.010978406020058645,PASS
20,1.0,25,0.4,0.6,0.5,10,0.0013864895577842939,0.012478406020058645,0.003,0.009478406020058644,PASS
20,1.0,25,0.4,0.75,0.1,10,0.0013864895577842939,0.015598007525073308,0.0006,0.014998007525073308,PASS
20,1.0,25,0.4,0.75,0.25,10,0.0013864895577842939,0.015598007525073308,0.0015,0.014098007525073309,PASS
20,1.0,25,0.4,0.75,0.5,10,0.0013864895577842939,0.015598007525073308,0.003,0.012598007525073309,PASS
20,1.0,25,0.4,0.9,0.1,10,0.0013864895577842939,0.01871760903008797,0.0006,0.01811760903008797,PASS
20,1.0,25,0.4,0.9,0.25,10,0.0013864895577842939,0.01871760903008797,0.0015,0.01721760903008797,PASS
20,1.0,25,0.4,0.9,0.5,10,0.0013864895577842939,0.01871760903008797,0.003,0.01571760903008797,PASS
20,1.0,50,0.1,0.6,0.1,10,0.0013864895577842939,0.03743521806017593,0.0006,0.03683521806017593,PASS
20,1.0,50,0.1,0.6,0.25,10,0.0013864895577842939,0.03743521806017593,0.0015,0.03593521806017593,PASS
20,1.0,50,0.1,0.6,0.5,10,0.0013864895577842939,0.03743521806017593,0.003,0.03443521806017593,PASS
20,1.0,50,0.1,0.75,0.1,10,0.0013864895577842939,0.04679402257521992,0.0006,0.046194022575219915,PASS
20,1.0,50,0.1,0.75,0.25,10,0.0013864895577842939,0.04679402257521992,0.0015,0.04529402257521992,PASS
20,1.0,50,0.1,0.75,0.5,10,0.0013864895577842939,0.04679402257521992,0.003,0.043794022575219915,PASS
20,1.0,50,0.1,0.9,0.1,10,0.0013864895577842939,0.0561528270902639,0.0006,0.0555528270902639,PASS
20,1.0,50,0.1,0.9,0.25,10,0.0013864895577842939,0.0561528270902639,0.0015,0.0546528270902639,PASS
20,1.0,50,0.1,0.9,0.5,10,0.0013864895577842939,0.0561528270902639,0.003,0.0531528270902639,PASS
20,1.0,50,0.2,0.6,0.1,10,0.0013864895577842939,0.03327574938682305,0.0006,0.03267574938682305,PASS
20,1.0,50,0.2,0.6,0.25,10,0.0013864895577842939,0.03327574938682305,0.0015,0.03177574938682305,PASS
20,1.0,50,0.2,0.6,0.5,10,0.0013864895577842939,0.03327574938682305,0.003,0.030275749386823054,PASS
20,1.0,50,0.2,0.75,0.1,10,0.0013864895577842939,0.04159468673352882,0.0006,0.040994686733528816,PASS
20,1.0,50,0.2,0.75,0.25,10,0.0013864895577842939,0.04159468673352882,0.0015,0.04009468673352882,PASS
20,1.0,50,0.2,0.75,0.5,10,0.0013864895577842939,0.04159468673352882,0.003,0.03859468673352882,PASS
20,1.0,50,0.2,0.9,0.1,10,0.0013864895577842939,0.049913624080234587,0.0006,0.04931362408023458,PASS
20,1.0,50,0.2,0.9,0.25,10,0.0013864895577842939,0.049913624080234587,0.0015,0.048413624080234585,PASS
20,1.0,50,0.2,0.9,0.5,10,0.0013864895577842939,0.049913624080234587,0.003,0.046913624080234584,PASS
20,1.0,50,0.3,0.6,0.1,10,0.0013864895577842939,0.02911628071347017,0.0006,0.02851628071347017,PASS
20,1.0,50,0.3,0.6,0.25,10,0.0013864895577842939,0.02911628071347017,0.0015,0.02761628071347017,PASS
20,1.0,50,0.3,0.6,0.5,10,0.0013864895577842939,0.02911628071347017,0.003,0.02611628071347017,PASS
20,1.0,50,0.3,0.75,0.1,10,0.0013864895577842939,0.036395350891837715,0.0006,0.03579535089183771,PASS
20,1.0,50,0.3,0.75,0.25,10,0.0013864895577842939,0.036395350891837715,0.0015,0.03489535089183771,PASS
20,1.0,50,0.3,0.75,0.5,10,0.0013864895577842939,0.036395350891837715,0.003,0.03339535089183771,PASS
20,1.0,50,0.3,0.9,0.1,10,0.0013864895577842939,0.043674421070205256,0.0006,0.04307442107020525,PASS
20,1.0,50,0.3,0.9,0.25,10,0.0013864895577842939,0.043674421070205256,0.0015,0.042174421070205255,PASS
20,1.0,50,0.3,0.9,0.5,10,0.0013864895577842939,0.043674421070205256,0.003,0.040674421070205254,PASS
20,1.0,50,0.4,0.6,0.1,10,0.0013864895577842939,0.02495681204011729,0.0006,0.02435681204011729,PASS
20,1.0,50,0.4,0.6,0.25,10,0.0013864895577842939,0.02495681204011729,0.0015,0.02345681204011729,PASS
20,1.0,50,0.4,0.6,0.5,10,0.0013864895577842939,0.02495681204011729,0.003,0.02195681204011729,PASS
20,1.0,50,0.4,0.75,0.1,10,0.0013864895577842939,0.031196015050146617,0.0006,0.030596015050146617,PASS
20,1.0,50,0.4,0.75,0.25,10,0.0013864895577842939,0.031196015050146617,0.0015,0.029696015050146615,PASS
20,1.0,50,0.4,0.75,0.5,10,0.0013864895577842939,0.031196015050146617,0.003,0.028196015050146617,PASS
20,1.0,50,0.4,0.9,0.1,10,0.0013864895577842939,0.03743521806017594,0.0006,0.03683521806017594,PASS
20,1.0,50,0.4,0.9,0.25,10,0.0013864895577842939,0.03743521806017594,0.0015,0.03593521806017594,PASS
20,1.0,50,0.4,0.9,0.5,10,0.0013864895577842939,0.03743521806017594,0.003,0.03443521806017594,PASS
20,1.0,100,0.1,0.6,0.1,10,0.0013864895577842939,0.07487043612035187,0.0006,0.07427043612035186,PASS
20,1.0,100,0.1,0.6,0.25,10,0.0013864895577842939,0.07487043612035187,0.0015,0.07337043612035186,PASS
20,1.0,100,0.1,0.6,0.5,10,0.0013864895577842939,0.07487043612035187,0.003,0.07187043612035186,PASS
20,1.0,100,0.1,0.75,0.1,10,0.0013864895577842939,0.09358804515043984,0.0006,0.09298804515043983,PASS
20,1.0,100,0.1,0.75,0.25,10,0.0013864895577842939,0.09358804515043984,0.0015,0.09208804515043983,PASS
20,1.0,100,0.1,0.75,0.5,10,0.0013864895577842939,0.09358804515043984,0.003,0.09058804515043983,PASS
20,1.0,100,0.1,0.9,0.1,10,0.0013864895577842939,0.1123056541805278,0.0006,0.1117056541805278,PASS
20,1.0,100,0.1,0.9,0.25,10,0.0013864895577842939,0.1123056541805278,0.0015,0.1108056541805278,PASS
20,1.0,100,0.1,0.9,0.5,10,0.0013864895577842939,0.1123056541805278,0.003,0.1093056541805278,PASS
20,1.0,100,0.2,0.6,0.1,10,0.0013864895577842939,0.0665514987736461,0.0006,0.0659514987736461,PASS
20,1.0,100,0.2,0.6,0.25,10,0.0013864895577842939,0.0665514987736461,0.0015,0.0650514987736461,PASS
20,1.0,100,0.2,0.6,0.5,10,0.0013864895577842939,0.0665514987736461,0.003,0.0635514987736461,PASS
20,1.0,100,0.2,0.75,0.1,10,0.0013864895577842939,0.08318937346705764,0.0006,0.08258937346705764,PASS
20,1.0,100,0.2,0.75,0.25,10,0.0013864895577842939,0.08318937346705764,0.0015,0.08168937346705764,PASS
20,1.0,100,0.2,0.75,0.5,10,0.0013864895577842939,0.08318937346705764,0.003,0.08018937346705764,PASS
20,1.0,100,0.2,0.9,0.1,10,0.0013864895577842939,0.09982724816046917,0.0006,0.09922724816046917,PASS
20,1.0,100,0.2,0.9,0.25,10,0.0013864895577842939,0.09982724816046917,0.0015,0.09832724816046917,PASS
20,1.0,100,0.2,0.9,0.5,10,0.0013864895577842939,0.09982724816046917,0.003,0.09682724816046917,PASS
20,1.0,100,0.3,0.6,0.1,10,0.0013864895577842939,0.05823256142694034,0.0006,0.057632561426940336,PASS
20,1.0,100,0.3,0.6,0.25,10,0.0013864895577842939,0.05823256142694034,0.0015,0.05673256142694034,PASS
20,1.0,100,0.3,0.6,0.5,10,0.0013864895577842939,0.05823256142694034,0.003,0.05523256142694034,PASS
20,1.0,100,0.3,0.75,0.1,10,0.0013864895577842939,0.07279070178367543,0.0006,0.07219070178367543,PASS
20,1.0,100,0.3,0.75,0.25,10,0.0013864895577842939,0.07279070178367543,0.0015,0.07129070178367543,PASS
20,1.0,100,0.3,0.75,0.5,10,0.0013864895577842939,0.07279070178367543,0.003,0.06979070178367543,PASS
20,1.0,100,0.3,0.9,0.1,10,0.0013864895577842939,0.08734884214041051,0.0006,0.08674884214041051,PASS
20,1.0,100,0.3,0.9,0.25,10,0.0013864895577842939,0.08734884214041051,0.0015,0.08584884214041051,PASS
20,1.0,100,0.3,0.9,0.5,10,0.0013864895577842939,0.08734884214041051,0.003,0.08434884214041051,PASS
20,1.0,100,0.4,0.6,0.1,10,0.0013864895577842939,0.04991362408023458,0.0006,0.049313624080234576,PASS
20,1.0,100,0.4,0.6,0.25,10,0.0013864895577842939,0.04991362408023458,0.0015,0.04841362408023458,PASS
20,1.0,100,0.4,0.6,0.5,10,0.0013864895577842939,0.04991362408023458,0.003,0.04691362408023458,PASS
20,1.0,100,0.4,0.75,0.1,10,0.0013864895577842939,0.06239203010029323,0.0006,0.06179203010029323,PASS
20,1.0,100,0.4,0.75,0.25,10,0.0013864895577842939,0.06239203010029323,0.0015,0.06089203010029323,PASS
20,1.0,100,0.4,0.75,0.5,10,0.0013864895577842939,0.06239203010029323,0.003,0.05939203010029323,PASS
20,1.0,100,0.4,0.9,0.1,10,0.0013864895577842939,0.07487043612035188,0.0006,0.07427043612035188,PASS
20,1.0,100,0.4,0.9,0.25,10,0.0013864895577842939,0.07487043612035188,0.0015,0.07337043612035188,PASS
20,1.0,100,0.4,0.9,0.5,10,0.0013864895577842939,0.07487043612035188,0.003,0.07187043612035188,PASS
20,1.0,200,0.1,0.6,0.1,10,0.0013864895577842939,0.14974087224070373,0.0006,0.14914087224070374,PASS
20,1.0,200,0.1,0.6,0.25,10,0.0013864895577842939,0.14974087224070373,0.0015,0.14824087224070373,PASS
20,1.0,200,0.1,0.6,0.5,10,0.0013864895577842939,0.14974087224070373,0.003,0.14674087224070373,PASS
20,1.0,200,0.1,0.75,0.1,10,0.0013864895577842939,0.18717609030087967,0.0006,0.18657609030087968,PASS
20,1.0,200,0.1,0.75,0.25,10,0.0013864895577842939,0.18717609030087967,0.0015,0.18567609030087967,PASS
20,1.0,200,0.1,0.75,0.5,10,0.0013864895577842939,0.18717609030087967,0.003,0.18417609030087967,PASS
20,1.0,200,0.1,0.9,0.1,10,0.0013864895577842939,0.2246113083610556,0.0006,0.22401130836105562,PASS
20,1.0,200,0.1,0.9,0.25,10,0.0013864895577842939,0.2246113083610556,0.0015,0.2231113083610556,PASS
20,1.0,200,0.1,0.9,0.5,10,0.0013864895577842939,0.2246113083610556,0.003,0.2216113083610556,PASS
20,1.0,200,0.2,0.6,0.1,10,0.0013864895577842939,0.1331029975472922,0.0006,0.13250299754729222,PASS
20,1.0,200,0.2,0.6,0.25,10,0.0013864895577842939,0.1331029975472922,0.0015,0.1316029975472922,PASS
20,1.0,200,0.2,0.6,0.5,10,0.0013864895577842939,0.1331029975472922,0.003,0.1301029975472922,PASS
20,1.0,200,0.2,0.75,0.1,10,0.0013864895577842939,0.16637874693411528,0.0006,0.1657787469341153,PASS
20,1.0,200,0.2,0.75,0.25,10,0.0013864895577842939,0.16637874693411528,0.0015,0.16487874693411528,PASS
